anio,cuenca,concepto,cantidad_mm3,indice_tiempo,mes,tejas_match,tejas_found_in
2023,ÑIRIHUAU,Tight gas,0.0,2023-05,5,False,
2023,NORESTE,Producción convencional,0.0,2023-05,5,False,
2023,NORESTE,Shale gas,0.0,2023-05,5,False,
2023,NORESTE,Tight gas,0.0,2023-05,5,False,
2023,NOROESTE,Producción convencional,111576.17944,2023-05,5,False,
2023,NOROESTE,Shale gas,0.0,2023-05,5,False,
2023,NOROESTE,Tight gas,74.17056,2023-05,5,False,
2023,ARGENTINA NORTE,Producción convencional,0.0,2023-06,6,False,
2023,ARGENTINA NORTE,Shale gas,0.0,2023-06,6,False,
2023,ARGENTINA NORTE,Tight gas,0.0,2023-06,6,False,
2023,AUSTRAL,Producción convencional,699662.647916,2023-06,6,False,
2023,AUSTRAL,Shale gas,0.0,2023-06,6,False,
2023,AUSTRAL,Tight gas,92578.798,2023-06,6,False,
2023,CAÑADON ASFALTO,Producción convencional,0.0,2023-06,6,False,
2023,CAÑADON ASFALTO,Shale gas,0.0,2023-06,6,False,
2023,CAÑADON ASFALTO,Tight gas,0.0,2023-06,6,False,
2023,CUYANA,Producción convencional,4888.24,2023-06,6,False,
2023,CUYANA,Shale gas,0.0,2023-06,6,False,
2023,CUYANA,Tight gas,0.0,2023-06,6,False,
2023,GOLFO SAN JORGE,Producción convencional,335104.99112,2023-06,6,False,
2023,GOLFO SAN JORGE,Shale gas,15.24,2023-06,6,False,
2023,GOLFO SAN JORGE,Tight gas,5311.89128,2023-06,6,False,
2023,MALVINAS OESTE,Producción convencional,0.0,2023-06,6,False,
2023,MALVINAS OESTE,Shale gas,0.0,2023-06,6,False,
2023,MALVINAS OESTE,Tight gas,0.0,2023-06,6,False,
2023,NEUQUINA,Producción convencional,527946.61975897,2023-06,6,False,
2023,NEUQUINA,Shale gas,1856132.09018305,2023-06,6,False,
2023,NEUQUINA,Tight gas,517245.64217798,2023-06,6,False,
2023,ÑIRIHUAU,Producción convencional,0.0,2023-06,6,False,
2023,ÑIRIHUAU,Shale gas,0.0,2023-06,6,False,
2023,ÑIRIHUAU,Tight gas,0.0,2023-06,6,False,
2023,NORESTE,Producción convencional,0.0,2023-06,6,False,
2023,NORESTE,Shale gas,0.0,2023-06,6,False,
2023,NORESTE,Tight gas,0.0,2023-06,6,False,
2023,NOROESTE,Producción convencional,107577.363956,2023-06,6,False,
2023,NOROESTE,Shale gas,0.0,2023-06,6,False,
2023,NOROESTE,Tight gas,69.135044,2023-06,6,False,
2023,ARGENTINA NORTE,Producción convencional,0.0,2023-07,7,False,
2023,ARGENTINA NORTE,Shale gas,0.0,2023-07,7,False,
2023,ARGENTINA NORTE,Tight gas,0.0,2023-07,7,False,
2023,AUSTRAL,Producción convencional,715518.973431,2023-07,7,False,
2023,AUSTRAL,Shale gas,0.0,2023-07,7,False,
2023,AUSTRAL,Tight gas,87413.983,2023-07,7,False,
2023,CAÑADON ASFALTO,Producción convencional,0.0,2023-07,7,False,
2023,CAÑADON ASFALTO,Shale gas,0.0,2023-07,7,False,
2023,CAÑADON ASFALTO,Tight gas,0.0,2023-07,7,False,
2023,CUYANA,Producción convencional,4927.174,2023-07,7,False,
2023,CUYANA,Shale gas,0.0,2023-07,7,False,
2023,CUYANA,Tight gas,0.0,2023-07,7,False,
2023,GOLFO SAN JORGE,Producción convencional,347638.7856,2023-07,7,False,
2023,GOLFO SAN JORGE,Shale gas,11.74,2023-07,7,False,
2023,GOLFO SAN JORGE,Tight gas,6219.1579,2023-07,7,False,
2023,MALVINAS OESTE,Producción convencional,0.0,2023-07,7,False,
2023,MALVINAS OESTE,Shale gas,0.0,2023-07,7,False,
2023,MALVINAS OESTE,Tight gas,0.0,2023-07,7,False,
2023,NEUQUINA,Producción convencional,534558.411505947,2023-07,7,False,
2023,NEUQUINA,Shale gas,1991610.136480043,2023-07,7,False,
2023,NEUQUINA,Tight gas,484690.35187401,2023-07,7,False,
2023,ÑIRIHUAU,Producción convencional,0.0,2023-07,7,False,
2023,ÑIRIHUAU,Shale gas,0.0,2023-07,7,False,
2023,ÑIRIHUAU,Tight gas,0.0,2023-07,7,False,
2023,NORESTE,Producción convencional,0.0,2023-07,7,False,
2023,NORESTE,Shale gas,0.0,2023-07,7,False,
2023,NORESTE,Tight gas,0.0,2023-07,7,False,
2023,NOROESTE,Producción convencional,110532.167513,2023-07,7,False,
2023,NOROESTE,Shale gas,0.0,2023-07,7,False,
2023,NOROESTE,Tight gas,65.321487,2023-07,7,False,
2023,ARGENTINA NORTE,Producción convencional,0.0,2023-08,8,False,
2023,ARGENTINA NORTE,Shale gas,0.0,2023-08,8,False,
2023,ARGENTINA NORTE,Tight gas,0.0,2023-08,8,False,
2023,AUSTRAL,Producción convencional,714075.414383,2023-08,8,False,
2023,AUSTRAL,Shale gas,0.0,2023-08,8,False,
2023,AUSTRAL,Tight gas,89839.506,2023-08,8,False,
2023,CAÑADON ASFALTO,Producción convencional,0.0,2023-08,8,False,
2023,CAÑADON ASFALTO,Shale gas,0.0,2023-08,8,False,
2023,CAÑADON ASFALTO,Tight gas,0.0,2023-08,8,False,
2023,CUYANA,Producción convencional,4918.033,2023-08,8,False,
2023,CUYANA,Shale gas,0.0,2023-08,8,False,
2023,CUYANA,Tight gas,0.0,2023-08,8,False,
2023,GOLFO SAN JORGE,Producción convencional,346092.6768,2023-08,8,False,
2023,GOLFO SAN JORGE,Shale gas,3.82,2023-08,8,False,
2023,GOLFO SAN JORGE,Tight gas,6063.948,2023-08,8,False,
2023,MALVINAS OESTE,Producción convencional,0.0,2023-08,8,False,
2023,MALVINAS OESTE,Shale gas,0.0,2023-08,8,False,
2023,MALVINAS OESTE,Tight gas,0.0,2023-08,8,False,
2023,NEUQUINA,Producción convencional,542082.247805377,2023-08,8,False,
2023,NEUQUINA,Shale gas,2104032.357152613,2023-08,8,False,
2023,NEUQUINA,Tight gas,560208.84446201,2023-08,8,False,
2023,ÑIRIHUAU,Producción convencional,0.0,2023-08,8,False,
2023,ÑIRIHUAU,Shale gas,0.0,2023-08,8,False,
2023,ÑIRIHUAU,Tight gas,0.0,2023-08,8,False,
2023,NORESTE,Producción convencional,0.0,2023-08,8,False,
2023,NORESTE,Shale gas,0.0,2023-08,8,False,
2023,NORESTE,Tight gas,0.0,2023-08,8,False,
2023,NOROESTE,Producción convencional,109643.835898,2023-08,8,False,
2023,NOROESTE,Shale gas,0.0,2023-08,8,False,
2023,NOROESTE,Tight gas,63.535102,2023-08,8,False,
2023,ARGENTINA NORTE,Producción convencional,0.0,2023-09,9,False,
2023,ARGENTINA NORTE,Shale gas,0.0,2023-09,9,False,
2023,ARGENTINA NORTE,Tight gas,0.0,2023-09,9,False,
2023,AUSTRAL,Producción convencional,685029.292581,2023-09,9,False,
2023,AUSTRAL,Shale gas,0.0,2023-09,9,False,
2023,AUSTRAL,Tight gas,85729.497,2023-09,9,False,
2023,CAÑADON ASFALTO,Producción convencional,0.0,2023-09,9,False,
2023,CAÑADON ASFALTO,Shale gas,0.0,2023-09,9,False,
2023,CAÑADON ASFALTO,Tight gas,0.0,2023-09,9,False,
2023,CUYANA,Producción convencional,4893.654,2023-09,9,False,
2023,CUYANA,Shale gas,0.0,2023-09,9,False,
2023,CUYANA,Tight gas,0.0,2023-09,9,False,
2023,GOLFO SAN JORGE,Producción convencional,338345.91007,2023-09,9,False,
2023,GOLFO SAN JORGE,Shale gas,3.64,2023-09,9,False,
2023,GOLFO SAN JORGE,Tight gas,5627.59543,2023-09,9,False,
2023,MALVINAS OESTE,Producción convencional,0.0,2023-09,9,False,
2023,MALVINAS OESTE,Shale gas,0.0,2023-09,9,False,
2023,MALVINAS OESTE,Tight gas,0.0,2023-09,9,False,
2023,NEUQUINA,Producción convencional,519490.367696737,2023-09,9,False,
2023,NEUQUINA,Shale gas,2002686.983524243,2023-09,9,False,
2024,NORESTE,Tight gas,0.0,2024-08,8,False,
2023,NEUQUINA,Tight gas,549874.65867902,2023-09,9,False,
2023,ÑIRIHUAU,Producción convencional,0.0,2023-09,9,False,
2023,ÑIRIHUAU,Shale gas,0.0,2023-09,9,False,
2023,ÑIRIHUAU,Tight gas,0.0,2023-09,9,False,
2023,NORESTE,Producción convencional,0.0,2023-09,9,False,
2023,NORESTE,Shale gas,0.0,2023-09,9,False,
2023,NORESTE,Tight gas,0.0,2023-09,9,False,
2023,NOROESTE,Producción convencional,105178.464047,2023-09,9,False,
2023,NOROESTE,Shale gas,0.0,2023-09,9,False,
2023,NOROESTE,Tight gas,63.250953,2023-09,9,False,
2023,ARGENTINA NORTE,Producción convencional,0.0,2023-10,10,False,
2023,ARGENTINA NORTE,Shale gas,0.0,2023-10,10,False,
2023,ARGENTINA NORTE,Tight gas,0.0,2023-10,10,False,
2023,AUSTRAL,Producción convencional,686866.854068,2023-10,10,False,
2023,AUSTRAL,Shale gas,0.0,2023-10,10,False,
2023,AUSTRAL,Tight gas,95084.941,2023-10,10,False,
2023,CAÑADON ASFALTO,Producción convencional,0.0,2023-10,10,False,
2023,CAÑADON ASFALTO,Shale gas,0.0,2023-10,10,False,
2023,CAÑADON ASFALTO,Tight gas,0.0,2023-10,10,False,
2023,CUYANA,Producción convencional,4674.074,2023-10,10,False,
2023,CUYANA,Shale gas,0.0,2023-10,10,False,
2023,CUYANA,Tight gas,0.0,2023-10,10,False,
2023,GOLFO SAN JORGE,Producción convencional,352249.00747,2023-10,10,False,
2023,GOLFO SAN JORGE,Shale gas,3.86,2023-10,10,False,
2023,GOLFO SAN JORGE,Tight gas,5596.99203,2023-10,10,False,
2023,MALVINAS OESTE,Producción convencional,0.0,2023-10,10,False,
2023,MALVINAS OESTE,Shale gas,0.0,2023-10,10,False,
2023,MALVINAS OESTE,Tight gas,0.0,2023-10,10,False,
2023,NEUQUINA,Producción convencional,501208.36833001,2023-10,10,False,
2023,NEUQUINA,Shale gas,1750407.732007,2023-10,10,False,
2023,NEUQUINA,Tight gas,400984.24436299,2023-10,10,False,
2023,ÑIRIHUAU,Producción convencional,0.0,2023-10,10,False,
2023,ÑIRIHUAU,Shale gas,0.0,2023-10,10,False,
2023,ÑIRIHUAU,Tight gas,0.0,2023-10,10,False,
2023,NORESTE,Producción convencional,0.0,2023-10,10,False,
2023,NORESTE,Shale gas,0.0,2023-10,10,False,
2023,NORESTE,Tight gas,0.0,2023-10,10,False,
2023,NOROESTE,Producción convencional,108243.715336,2023-10,10,False,
2023,NOROESTE,Shale gas,0.0,2023-10,10,False,
2023,NOROESTE,Tight gas,72.844664,2023-10,10,False,
2023,ARGENTINA NORTE,Producción convencional,0.0,2023-11,11,False,
2023,ARGENTINA NORTE,Shale gas,0.0,2023-11,11,False,
2023,ARGENTINA NORTE,Tight gas,0.0,2023-11,11,False,
2023,AUSTRAL,Producción convencional,626631.260598,2023-11,11,False,
2023,AUSTRAL,Shale gas,0.0,2023-11,11,False,
2023,AUSTRAL,Tight gas,88099.032,2023-11,11,False,
2023,CAÑADON ASFALTO,Producción convencional,0.0,2023-11,11,False,
2023,CAÑADON ASFALTO,Shale gas,0.0,2023-11,11,False,
2023,CAÑADON ASFALTO,Tight gas,0.0,2023-11,11,False,
2023,CUYANA,Producción convencional,4222.275,2023-11,11,False,
2023,CUYANA,Shale gas,0.0,2023-11,11,False,
2023,CUYANA,Tight gas,0.0,2023-11,11,False,
2023,GOLFO SAN JORGE,Producción convencional,332087.84043,2023-11,11,False,
2023,GOLFO SAN JORGE,Shale gas,3.7,2023-11,11,False,
2023,GOLFO SAN JORGE,Tight gas,4963.51357,2023-11,11,False,
2023,MALVINAS OESTE,Producción convencional,0.0,2023-11,11,False,
2023,MALVINAS OESTE,Shale gas,0.0,2023-11,11,False,
2023,MALVINAS OESTE,Tight gas,0.0,2023-11,11,False,
2023,NEUQUINA,Producción convencional,431204.581220005,2023-11,11,False,
2023,NEUQUINA,Shale gas,1757667.794277,2023-11,11,False,
2023,NEUQUINA,Tight gas,441016.592702995,2023-11,11,False,
2023,ÑIRIHUAU,Producción convencional,0.0,2023-11,11,False,
2023,ÑIRIHUAU,Shale gas,0.0,2023-11,11,False,
2023,ÑIRIHUAU,Tight gas,0.0,2023-11,11,False,
2023,NORESTE,Producción convencional,0.0,2023-11,11,False,
2023,NORESTE,Shale gas,0.0,2023-11,11,False,
2023,NORESTE,Tight gas,0.0,2023-11,11,False,
2023,NOROESTE,Producción convencional,103973.756524,2023-11,11,False,
2023,NOROESTE,Shale gas,0.0,2023-11,11,False,
2023,NOROESTE,Tight gas,50.371476,2023-11,11,False,
2023,ARGENTINA NORTE,Producción convencional,0.0,2023-12,12,False,
2023,ARGENTINA NORTE,Shale gas,0.0,2023-12,12,False,
2023,ARGENTINA NORTE,Tight gas,0.0,2023-12,12,False,
2023,AUSTRAL,Producción convencional,573889.060711,2023-12,12,False,
2023,AUSTRAL,Shale gas,0.0,2023-12,12,False,
2023,AUSTRAL,Tight gas,91566.778,2023-12,12,False,
2023,CAÑADON ASFALTO,Producción convencional,0.0,2023-12,12,False,
2023,CAÑADON ASFALTO,Shale gas,0.0,2023-12,12,False,
2023,CAÑADON ASFALTO,Tight gas,0.0,2023-12,12,False,
2023,CUYANA,Producción convencional,4519.624,2023-12,12,False,
2023,CUYANA,Shale gas,0.0,2023-12,12,False,
2023,CUYANA,Tight gas,0.0,2023-12,12,False,
2023,GOLFO SAN JORGE,Producción convencional,342107.11699,2023-12,12,False,
2023,GOLFO SAN JORGE,Shale gas,3.81,2023-12,12,False,
2023,GOLFO SAN JORGE,Tight gas,4908.28771,2023-12,12,False,
2023,MALVINAS OESTE,Producción convencional,0.0,2023-12,12,False,
2023,MALVINAS OESTE,Shale gas,0.0,2023-12,12,False,
2023,MALVINAS OESTE,Tight gas,0.0,2023-12,12,False,
2023,NEUQUINA,Producción convencional,452794.5643255,2023-12,12,False,
2023,NEUQUINA,Shale gas,1581484.438229,2023-12,12,False,
2023,NEUQUINA,Tight gas,380729.2269455,2023-12,12,False,
2023,ÑIRIHUAU,Producción convencional,0.0,2023-12,12,False,
2023,ÑIRIHUAU,Shale gas,0.0,2023-12,12,False,
2023,ÑIRIHUAU,Tight gas,0.0,2023-12,12,False,
2023,NORESTE,Producción convencional,0.0,2023-12,12,False,
2023,NORESTE,Shale gas,0.0,2023-12,12,False,
2023,NORESTE,Tight gas,0.0,2023-12,12,False,
2023,NOROESTE,Producción convencional,106966.638863,2023-12,12,False,
2023,NOROESTE,Shale gas,0.0,2023-12,12,False,
2023,NOROESTE,Tight gas,41.177137,2023-12,12,False,
2024,ARGENTINA NORTE,Producción convencional,0.0,2024-01,1,False,
2024,ARGENTINA NORTE,Shale gas,0.0,2024-01,1,False,
2024,ARGENTINA NORTE,Tight gas,0.0,2024-01,1,False,
2024,AUSTRAL,Producción convencional,590061.12057,2024-01,1,False,
2024,AUSTRAL,Shale gas,0.0,2024-01,1,False,
2024,AUSTRAL,Tight gas,92554.403,2024-01,1,False,
2024,CAÑADON ASFALTO,Producción convencional,0.0,2024-01,1,False,
2024,CAÑADON ASFALTO,Shale gas,0.0,2024-01,1,False,
2024,CAÑADON ASFALTO,Tight gas,0.0,2024-01,1,False,
2024,CUYANA,Producción convencional,4557.033,2024-01,1,False,
2024,CUYANA,Shale gas,0.0,2024-01,1,False,
2024,CUYANA,Tight gas,0.0,2024-01,1,False,
2024,GOLFO SAN JORGE,Producción convencional,336599.18374,2024-01,1,False,
2024,GOLFO SAN JORGE,Shale gas,24.08,2024-01,1,False,
2024,GOLFO SAN JORGE,Tight gas,5854.85126,2024-01,1,False,
2024,MALVINAS OESTE,Producción convencional,0.0,2024-01,1,False,
2024,MALVINAS OESTE,Shale gas,0.0,2024-01,1,False,
2024,MALVINAS OESTE,Tight gas,0.0,2024-01,1,False,
2024,NEUQUINA,Producción convencional,494842.9423226,2024-01,1,False,
2024,NEUQUINA,Shale gas,1736540.170537,2024-01,1,False,
2024,NEUQUINA,Tight gas,470694.0303404,2024-01,1,False,
2024,ÑIRIHUAU,Producción convencional,0.0,2024-01,1,False,
2024,ÑIRIHUAU,Shale gas,0.0,2024-01,1,False,
2024,ÑIRIHUAU,Tight gas,0.0,2024-01,1,False,
2024,NORESTE,Producción convencional,0.0,2024-01,1,False,
2024,NORESTE,Shale gas,0.0,2024-01,1,False,
2024,NOROESTE,Producción convencional,106148.256494,2024-01,1,False,
2024,NOROESTE,Shale gas,0.0,2024-01,1,False,
2024,NOROESTE,Tight gas,44.144506,2024-01,1,False,
2024,ARGENTINA NORTE,Producción convencional,0.0,2024-02,2,False,
2024,ARGENTINA NORTE,Shale gas,0.0,2024-02,2,False,
2024,ARGENTINA NORTE,Tight gas,0.0,2024-02,2,False,
2024,AUSTRAL,Producción convencional,633996.459943,2024-02,2,False,
2024,AUSTRAL,Shale gas,0.0,2024-02,2,False,
2024,AUSTRAL,Tight gas,82018.307,2024-02,2,False,
2024,CAÑADON ASFALTO,Producción convencional,0.0,2024-02,2,False,
2024,CAÑADON ASFALTO,Shale gas,0.0,2024-02,2,False,
2024,CAÑADON ASFALTO,Tight gas,0.0,2024-02,2,False,
2024,CUYANA,Producción convencional,4046.324,2024-02,2,False,
2024,CUYANA,Shale gas,0.0,2024-02,2,False,
2024,CUYANA,Tight gas,0.0,2024-02,2,False,
2024,GOLFO SAN JORGE,Producción convencional,316559.04301,2024-02,2,False,
2024,GOLFO SAN JORGE,Shale gas,20.67,2024-02,2,False,
2024,GOLFO SAN JORGE,Tight gas,5484.35299,2024-02,2,False,
2024,MALVINAS OESTE,Producción convencional,0.0,2024-02,2,False,
2024,MALVINAS OESTE,Shale gas,0.0,2024-02,2,False,
2024,MALVINAS OESTE,Tight gas,0.0,2024-02,2,False,
2024,NEUQUINA,Producción convencional,490037.549262062,2024-02,2,False,
2024,NEUQUINA,Shale gas,1776873.660184738,2024-02,2,False,
2024,NEUQUINA,Tight gas,479669.0824532,2024-02,2,False,
2024,ÑIRIHUAU,Producción convencional,0.0,2024-02,2,False,
2024,ÑIRIHUAU,Shale gas,0.0,2024-02,2,False,
2024,ÑIRIHUAU,Tight gas,0.0,2024-02,2,False,
2024,NORESTE,Producción convencional,0.0,2024-02,2,False,
2024,NORESTE,Shale gas,0.0,2024-02,2,False,
2024,NORESTE,Tight gas,0.0,2024-02,2,False,
2024,NOROESTE,Producción convencional,98900.834949,2024-02,2,False,
2024,NOROESTE,Shale gas,0.0,2024-02,2,False,
2024,NOROESTE,Tight gas,38.637051,2024-02,2,False,
2024,ARGENTINA NORTE,Producción convencional,0.0,2024-03,3,False,
2024,ARGENTINA NORTE,Shale gas,0.0,2024-03,3,False,
2024,ARGENTINA NORTE,Tight gas,0.0,2024-03,3,False,
2024,AUSTRAL,Producción convencional,671229.998506,2024-03,3,False,
2024,AUSTRAL,Shale gas,0.0,2024-03,3,False,
2024,AUSTRAL,Tight gas,91976.141,2024-03,3,False,
2024,CAÑADON ASFALTO,Producción convencional,0.0,2024-03,3,False,
2024,CAÑADON ASFALTO,Shale gas,0.0,2024-03,3,False,
2024,CAÑADON ASFALTO,Tight gas,0.0,2024-03,3,False,
2024,CUYANA,Producción convencional,4271.955,2024-03,3,False,
2024,CUYANA,Shale gas,0.0,2024-03,3,False,
2024,CUYANA,Tight gas,0.0,2024-03,3,False,
2024,GOLFO SAN JORGE,Producción convencional,329702.96504,2024-03,3,False,
2024,GOLFO SAN JORGE,Shale gas,21.58,2024-03,3,False,
2024,GOLFO SAN JORGE,Tight gas,5514.48096,2024-03,3,False,
2024,MALVINAS OESTE,Producción convencional,0.0,2024-03,3,False,
2024,MALVINAS OESTE,Shale gas,0.0,2024-03,3,False,
2024,MALVINAS OESTE,Tight gas,0.0,2024-03,3,False,
2024,NEUQUINA,Producción convencional,518819.989055375,2024-03,3,False,
2024,NEUQUINA,Shale gas,1924874.421089825,2024-03,3,False,
2024,NEUQUINA,Tight gas,522689.3948548,2024-03,3,False,
2024,ÑIRIHUAU,Producción convencional,0.0,2024-03,3,False,
2024,ÑIRIHUAU,Shale gas,0.0,2024-03,3,False,
2024,ÑIRIHUAU,Tight gas,0.0,2024-03,3,False,
2024,NORESTE,Producción convencional,0.0,2024-03,3,False,
2024,NORESTE,Shale gas,0.0,2024-03,3,False,
2024,NORESTE,Tight gas,0.0,2024-03,3,False,
2024,NOROESTE,Producción convencional,105263.05171,2024-03,3,False,
2024,NOROESTE,Shale gas,0.0,2024-03,3,False,
2024,NOROESTE,Tight gas,40.53229,2024-03,3,False,
2024,ARGENTINA NORTE,Producción convencional,0.0,2024-04,4,False,
2024,ARGENTINA NORTE,Shale gas,0.0,2024-04,4,False,
2024,ARGENTINA NORTE,Tight gas,0.0,2024-04,4,False,
2024,AUSTRAL,Producción convencional,635200.390912,2024-04,4,False,
2024,AUSTRAL,Shale gas,0.0,2024-04,4,False,
2024,AUSTRAL,Tight gas,89432.868,2024-04,4,False,
2024,CAÑADON ASFALTO,Producción convencional,0.0,2024-04,4,False,
2024,CAÑADON ASFALTO,Shale gas,0.0,2024-04,4,False,
2024,CAÑADON ASFALTO,Tight gas,0.0,2024-04,4,False,
2024,CUYANA,Producción convencional,4405.396,2024-04,4,False,
2024,CUYANA,Shale gas,0.0,2024-04,4,False,
2024,CUYANA,Tight gas,0.0,2024-04,4,False,
2024,GOLFO SAN JORGE,Producción convencional,313013.79013,2024-04,4,False,
2024,GOLFO SAN JORGE,Shale gas,896.07352,2024-04,4,False,
2024,GOLFO SAN JORGE,Tight gas,5357.47765,2024-04,4,False,
2024,MALVINAS OESTE,Producción convencional,0.0,2024-04,4,False,
2024,MALVINAS OESTE,Shale gas,0.0,2024-04,4,False,
2024,MALVINAS OESTE,Tight gas,0.0,2024-04,4,False,
2024,NEUQUINA,Producción convencional,513678.560344589,2024-04,4,False,
2024,NEUQUINA,Shale gas,1915479.379739036,2024-04,4,False,
2024,NEUQUINA,Tight gas,505796.095516375,2024-04,4,False,
2024,ÑIRIHUAU,Producción convencional,0.0,2024-04,4,False,
2024,ÑIRIHUAU,Shale gas,0.0,2024-04,4,False,
2024,ÑIRIHUAU,Tight gas,0.0,2024-04,4,False,
2024,NORESTE,Producción convencional,0.0,2024-04,4,False,
2024,NORESTE,Shale gas,0.0,2024-04,4,False,
2024,NORESTE,Tight gas,0.0,2024-04,4,False,
2024,NOROESTE,Producción convencional,101424.944359,2024-04,4,False,
2024,NOROESTE,Shale gas,0.0,2024-04,4,False,
2024,NOROESTE,Tight gas,39.335641,2024-04,4,False,
2024,ARGENTINA NORTE,Producción convencional,0.0,2024-05,5,False,
2024,ARGENTINA NORTE,Shale gas,0.0,2024-05,5,False,
2024,ARGENTINA NORTE,Tight gas,0.0,2024-05,5,False,
2024,AUSTRAL,Producción convencional,679852.569107,2024-05,5,False,
2024,AUSTRAL,Shale gas,0.0,2024-05,5,False,
2024,AUSTRAL,Tight gas,92171.336,2024-05,5,False,
2024,CAÑADON ASFALTO,Producción convencional,0.0,2024-05,5,False,
2024,CAÑADON ASFALTO,Shale gas,0.0,2024-05,5,False,
2024,CAÑADON ASFALTO,Tight gas,0.0,2024-05,5,False,
2024,CUYANA,Producción convencional,4333.274,2024-05,5,False,
2024,CUYANA,Shale gas,0.0,2024-05,5,False,
2024,CUYANA,Tight gas,0.0,2024-05,5,False,
2024,GOLFO SAN JORGE,Producción convencional,322872.74922,2024-05,5,False,
2024,GOLFO SAN JORGE,Shale gas,4376.8666,2024-05,5,False,
2024,GOLFO SAN JORGE,Tight gas,6345.77518,2024-05,5,False,
2024,MALVINAS OESTE,Producción convencional,0.0,2024-05,5,False,
2024,MALVINAS OESTE,Shale gas,0.0,2024-05,5,False,
2024,MALVINAS OESTE,Tight gas,0.0,2024-05,5,False,
2024,NEUQUINA,Producción convencional,522780.310905256,2024-05,5,False,
2024,NEUQUINA,Shale gas,2383732.876137634,2024-05,5,False,
2024,NEUQUINA,Tight gas,533183.06335711,2024-05,5,False,
2024,ÑIRIHUAU,Producción convencional,0.0,2024-05,5,False,
2024,ÑIRIHUAU,Shale gas,0.0,2024-05,5,False,
2024,ÑIRIHUAU,Tight gas,0.0,2024-05,5,False,
2024,NORESTE,Producción convencional,0.0,2024-05,5,False,
2024,NORESTE,Shale gas,0.0,2024-05,5,False,
2024,NORESTE,Tight gas,0.0,2024-05,5,False,
2024,NOROESTE,Producción convencional,104680.743482,2024-05,5,False,
2024,NOROESTE,Shale gas,0.0,2024-05,5,False,
2024,NOROESTE,Tight gas,38.308518,2024-05,5,False,
2024,ARGENTINA NORTE,Producción convencional,0.0,2024-06,6,False,
2024,ARGENTINA NORTE,Shale gas,0.0,2024-06,6,False,
2024,ARGENTINA NORTE,Tight gas,0.0,2024-06,6,False,
2024,AUSTRAL,Producción convencional,642186.979777,2024-06,6,False,
2024,AUSTRAL,Shale gas,0.0,2024-06,6,False,
2024,AUSTRAL,Tight gas,78293.602,2024-06,6,False,
2024,CAÑADON ASFALTO,Producción convencional,0.0,2024-06,6,False,
2024,CAÑADON ASFALTO,Shale gas,0.0,2024-06,6,False,
2024,CAÑADON ASFALTO,Tight gas,0.0,2024-06,6,False,
2024,CUYANA,Producción convencional,4336.94,2024-06,6,False,
2024,CUYANA,Shale gas,0.0,2024-06,6,False,
2024,CUYANA,Tight gas,0.0,2024-06,6,False,
2024,GOLFO SAN JORGE,Producción convencional,304445.07723,2024-06,6,False,
2024,GOLFO SAN JORGE,Shale gas,5013.2773,2024-06,6,False,
2024,GOLFO SAN JORGE,Tight gas,5940.19887,2024-06,6,False,
2024,MALVINAS OESTE,Producción convencional,0.0,2024-06,6,False,
2024,MALVINAS OESTE,Shale gas,0.0,2024-06,6,False,
2024,MALVINAS OESTE,Tight gas,0.0,2024-06,6,False,
2024,NEUQUINA,Producción convencional,486778.622081516,2024-06,6,False,
2024,NEUQUINA,Shale gas,2321432.653250384,2024-06,6,False,
2024,NEUQUINA,Tight gas,477904.8208681,2024-06,6,False,
2024,ÑIRIHUAU,Producción convencional,0.0,2024-06,6,False,
2024,ÑIRIHUAU,Shale gas,0.0,2024-06,6,False,
2024,ÑIRIHUAU,Tight gas,0.0,2024-06,6,False,
2024,NORESTE,Producción convencional,0.0,2024-06,6,False,
2024,NORESTE,Shale gas,0.0,2024-06,6,False,
2024,NORESTE,Tight gas,0.0,2024-06,6,False,
2024,NOROESTE,Producción convencional,100351.44781,2024-06,6,False,
2024,NOROESTE,Shale gas,0.0,2024-06,6,False,
2024,NOROESTE,Tight gas,34.74019,2024-06,6,False,
2024,ARGENTINA NORTE,Producción convencional,0.0,2024-07,7,False,
2024,ARGENTINA NORTE,Shale gas,0.0,2024-07,7,False,
2024,ARGENTINA NORTE,Tight gas,0.0,2024-07,7,False,
2024,AUSTRAL,Producción convencional,660823.455848,2024-07,7,False,
2024,AUSTRAL,Shale gas,0.0,2024-07,7,False,
2024,AUSTRAL,Tight gas,84119.476,2024-07,7,False,
2024,CAÑADON ASFALTO,Producción convencional,0.0,2024-07,7,False,
2024,CAÑADON ASFALTO,Shale gas,0.0,2024-07,7,False,
2024,CAÑADON ASFALTO,Tight gas,0.0,2024-07,7,False,
2024,CUYANA,Producción convencional,3580.995,2024-07,7,False,
2024,CUYANA,Shale gas,0.0,2024-07,7,False,
2024,CUYANA,Tight gas,0.0,2024-07,7,False,
2024,GOLFO SAN JORGE,Producción convencional,301815.9195,2024-07,7,False,
2024,GOLFO SAN JORGE,Shale gas,5137.7241,2024-07,7,False,
2024,GOLFO SAN JORGE,Tight gas,5690.7751,2024-07,7,False,
2024,MALVINAS OESTE,Producción convencional,0.0,2024-07,7,False,
2024,MALVINAS OESTE,Shale gas,0.0,2024-07,7,False,
2024,MALVINAS OESTE,Tight gas,0.0,2024-07,7,False,
2024,NEUQUINA,Producción convencional,488420.2090953,2024-07,7,False,
