COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,,,
PRODUCCION POR UBICACIÓN,,,,,,,,,,
Datos de producción mensual cuenca y ubicación.,,,,,,,,,,
Datos a enero - 2025.,,,,,,,,,,
Notas: Las unidades corresponden a Miles de barriles diarios (Mbd) y Millones de pies cúbicos diarios (MMpcd).,,,,,,,,,,
La serie de nitrógeno se comienza a reportar a partir de 2016.,,,,,,,,,,
"A partir de 2016 se contabiliza la producción de petróleo a una temperatura de 15.56 grados Celsius, de conformidad",,,,,,,,,,
Hidrocarburos líquidos: Se refiere a la suma de petróleo y condensado.,,,,,,,,,,
con lo establecido en los Lineamientos Técnicos en Materia de Medición de Hidrocarburos.,,,,,,,,,,
,,,,,,,,,,
FECHA,CUENCA,UBICACION,HIDROCARBUROS_LIQUIDOS_MBD,PETROLEO_MBD,CONDENSADO_MBD,GAS_MMPCD,GAS_ASOCIADO_MMPCD,GAS_NO_ASOCIADO_MMPCD,NITROGENO_MMPCD,AGUA_MBD
03/2004,Cuencas del Sureste,Aguas someras,2817.148262,2817.148262,0.0,1533.922953,1533.922953,0.0,0.0,0.0
03/2004,Cuencas del Sureste,Terrestre,468.674512,468.674512,0.0,1504.72271,1344.721319,160.001391,0.0,0.0
02/2004,Cuencas del Sureste,Aguas someras,2803.708931,2803.708931,0.0,1560.567572,1560.567572,0.0,0.0,0.0
02/2004,Cuencas del Sureste,Terrestre,473.862907,473.862907,0.0,1519.705312,1365.250921,154.454391,0.0,0.0
01/2004,Cuencas del Sureste,Aguas someras,2864.626514,2864.626514,0.0,1576.230041,1576.230041,0.0,0.0,0.0
01/2004,Cuencas del Sureste,Terrestre,472.5437,472.5437,0.0,1569.547296,1413.831326,155.71597,0.0,0.0
12/2003,Cuencas del Sureste,Aguas someras,2904.237136,2904.237136,0.0,1574.06658,1574.06658,0.0,0.0,0.0
12/2003,Cuencas del Sureste,Terrestre,472.139168,472.139168,0.0,1582.233323,1434.7584,147.474923,0.0,0.0
11/2003,Cuencas del Sureste,Aguas someras,2832.682337,2832.682337,0.0,1529.508914,1529.508914,0.0,0.0,0.0
11/2003,Cuencas del Sureste,Terrestre,468.494284,468.494284,0.0,1606.771059,1459.634295,147.136764,0.0,0.0
10/2003,Cuencas del Sureste,Aguas someras,2848.520179,2848.520179,0.0,1537.360018,1537.360018,0.0,0.0,0.0
10/2003,Cuencas del Sureste,Terrestre,471.374456,471.374456,0.0,1613.281807,1463.061461,150.220346,0.0,0.0
09/2003,Cuencas del Sureste,Aguas someras,2866.665076,2866.665076,0.0,1542.658534,1542.658534,0.0,0.0,0.0
09/2003,Cuencas del Sureste,Terrestre,474.227227,474.227227,0.0,1618.15923,1469.293677,148.865553,0.0,0.0
08/2003,Cuencas del Sureste,Aguas someras,2867.760496,2867.760496,0.0,1552.372693,1552.372693,0.0,0.0,0.0
08/2003,Cuencas del Sureste,Terrestre,482.341022,482.341022,0.0,1653.504496,1504.07773,149.426766,0.0,0.0
07/2003,Cuencas del Sureste,Aguas someras,2845.493773,2845.493773,0.0,1538.966198,1538.966198,0.0,0.0,0.0
07/2003,Cuencas del Sureste,Terrestre,479.324965,479.324965,0.0,1651.115711,1501.417274,149.698437,0.0,0.0
06/2003,Cuencas del Sureste,Aguas someras,2839.679091,2839.679091,0.0,1523.160978,1523.160978,0.0,0.0,0.0
06/2003,Cuencas del Sureste,Terrestre,481.927832,481.927832,0.0,1642.07485,1495.110709,146.964141,0.0,0.0
05/2003,Cuencas del Sureste,Aguas someras,2758.716242,2758.716242,0.0,1505.955012,1505.955012,0.0,0.0,0.0
05/2003,Cuencas del Sureste,Terrestre,486.754639,486.754639,0.0,1629.182401,1482.177564,147.004837,0.0,0.0
04/2003,Cuencas del Sureste,Aguas someras,2728.617159,2728.617159,0.0,1475.44294,1475.44294,0.0,0.0,0.0
04/2003,Cuencas del Sureste,Terrestre,480.354336,480.354336,0.0,1628.962316,1485.759633,143.202683,0.0,0.0
03/2003,Cuencas del Sureste,Aguas someras,2756.230577,2756.230577,0.0,1490.991338,1490.991338,0.0,0.0,0.0
03/2003,Cuencas del Sureste,Terrestre,488.173698,488.173698,0.0,1638.728691,1505.873891,132.8548,0.0,0.0
02/2003,Cuencas del Sureste,Aguas someras,2755.173436,2755.173436,0.0,1491.377332,1491.377332,0.0,0.0,0.0
02/2003,Cuencas del Sureste,Terrestre,495.861779,495.861779,0.0,1647.170626,1521.573178,125.597448,0.0,0.0
01/2003,Cuencas del Sureste,Aguas someras,2758.152981,2758.152981,0.0,1496.057581,1496.057581,0.0,0.0,0.0
01/2003,Cuencas del Sureste,Terrestre,498.114017,498.114017,0.0,1645.850395,1514.108531,131.741864,0.0,0.0
12/2002,Cuencas del Sureste,Aguas someras,2708.833869,2708.833869,0.0,1477.471845,1477.471845,0.0,0.0,0.0
12/2002,Cuencas del Sureste,Terrestre,487.514484,487.514484,0.0,1659.026893,1527.739474,131.287419,0.0,0.0
11/2002,Cuencas del Sureste,Aguas someras,2518.639164,2518.639164,0.0,1401.359662,1401.359662,0.0,0.0,0.0
11/2002,Cuencas del Sureste,Terrestre,489.121687,489.121687,0.0,1678.584643,1538.595228,139.989415,0.0,0.0
10/2002,Cuencas del Sureste,Aguas someras,2689.273015,2689.273015,0.0,1464.62863,1464.62863,0.0,0.0,0.0
10/2002,Cuencas del Sureste,Terrestre,492.910931,492.910931,0.0,1695.324187,1550.566187,144.758,0.0,0.0
09/2002,Cuencas del Sureste,Aguas someras,2588.195931,2588.195931,0.0,1401.749147,1401.749147,0.0,0.0,0.0
09/2002,Cuencas del Sureste,Terrestre,498.043555,498.043555,0.0,1712.077378,1566.59919,145.478188,0.0,0.0
08/2002,Cuencas del Sureste,Aguas someras,2633.823357,2633.823357,0.0,1460.054147,1460.054147,0.0,0.0,0.0
08/2002,Cuencas del Sureste,Terrestre,504.808393,504.808393,0.0,1713.171252,1565.234221,147.937031,0.0,0.0
07/2002,Cuencas del Sureste,Aguas someras,2569.282297,2569.282297,0.0,1446.395411,1446.395411,0.0,0.0,0.0
07/2002,Cuencas del Sureste,Terrestre,500.49379,500.49379,0.0,1714.288984,1567.845742,146.443242,0.0,0.0
06/2002,Cuencas del Sureste,Aguas someras,2579.124008,2579.124008,0.0,1450.93968,1450.93968,0.0,0.0,0.0
06/2002,Cuencas del Sureste,Terrestre,500.55172,500.55172,0.0,1734.421917,1588.538096,145.883821,0.0,0.0
05/2002,Cuencas del Sureste,Aguas someras,2548.945752,2548.945752,0.0,1429.136711,1429.136711,0.0,0.0,0.0
05/2002,Cuencas del Sureste,Terrestre,507.529441,507.529441,0.0,1727.34798,1579.966345,147.381635,0.0,0.0
04/2002,Cuencas del Sureste,Aguas someras,2606.432974,2606.432974,0.0,1472.428724,1472.428724,0.0,0.0,0.0
04/2002,Cuencas del Sureste,Terrestre,492.114582,492.114582,0.0,1695.309756,1550.611576,144.69818,0.0,0.0
03/2002,Cuencas del Sureste,Aguas someras,2556.835329,2556.835329,0.0,1459.61423,1459.61423,0.0,0.0,0.0
03/2002,Cuencas del Sureste,Terrestre,488.421428,488.421428,0.0,1696.686836,1550.157047,146.529789,0.0,0.0
02/2002,Cuencas del Sureste,Aguas someras,2567.78246,2567.78246,0.0,1464.415164,1464.415164,0.0,0.0,0.0
02/2002,Cuencas del Sureste,Terrestre,494.206432,494.206432,0.0,1701.243347,1552.864098,148.379249,0.0,0.0
01/2002,Cuencas del Sureste,Aguas someras,2671.153916,2671.153916,0.0,1491.725445,1491.725445,0.0,0.0,0.0
01/2002,Cuencas del Sureste,Terrestre,501.267841,501.267841,0.0,1714.922349,1566.621107,148.301242,0.0,0.0
12/2001,Cuencas del Sureste,Aguas someras,2687.626235,2687.626235,0.0,1492.519713,1492.519713,0.0,0.0,0.0
12/2001,Cuencas del Sureste,Terrestre,505.722845,505.722845,0.0,1732.881614,1590.073401,142.808213,0.0,0.0
11/2001,Cuencas del Sureste,Aguas someras,2582.657313,2582.657313,0.0,1473.875406,1473.875406,0.0,0.0,0.0
11/2001,Cuencas del Sureste,Terrestre,503.125925,503.125925,0.0,1748.689295,1605.464424,143.224871,0.0,0.0
10/2001,Cuencas del Sureste,Aguas someras,2417.373646,2417.373646,0.0,1415.709613,1415.709613,0.0,0.0,0.0
10/2001,Cuencas del Sureste,Terrestre,493.626341,493.626341,0.0,1744.790166,1603.126425,141.663741,0.0,0.0
09/2001,Cuencas del Sureste,Aguas someras,2603.287145,2603.287145,0.0,1518.612235,1518.612235,0.0,0.0,0.0
09/2001,Cuencas del Sureste,Terrestre,491.889199,491.889199,0.0,1730.96589,1588.898479,142.067411,0.0,0.0
08/2001,Cuencas del Sureste,Aguas someras,2599.490386,2599.490386,0.0,1553.057246,1553.057246,0.0,0.0,0.0
08/2001,Cuencas del Sureste,Terrestre,493.06716,493.06716,0.0,1737.15897,1593.173247,143.985723,0.0,0.0
07/2001,Cuencas del Sureste,Aguas someras,2606.335553,2606.335553,0.0,1590.934726,1590.934726,0.0,0.0,0.0
07/2001,Cuencas del Sureste,Terrestre,496.101279,496.101279,0.0,1740.344309,1593.468798,146.875511,0.0,0.0
06/2001,Cuencas del Sureste,Aguas someras,2558.137906,2558.137906,0.0,1563.153723,1563.153723,0.0,0.0,0.0
06/2001,Cuencas del Sureste,Terrestre,499.243654,499.243654,0.0,1735.145499,1584.877949,150.26755,0.0,0.0
05/2001,Cuencas del Sureste,Aguas someras,2444.224192,2444.224192,0.0,1502.344562,1502.344562,0.0,0.0,0.0
05/2001,Cuencas del Sureste,Terrestre,505.030566,505.030566,0.0,1724.428303,1577.141108,147.287195,0.0,0.0
04/2001,Cuencas del Sureste,Aguas someras,2415.768354,2415.768354,0.0,1511.393371,1511.393371,0.0,0.0,0.0
04/2001,Cuencas del Sureste,Terrestre,509.992292,509.992292,0.0,1749.156532,1598.556767,150.599765,0.0,0.0
03/2001,Cuencas del Sureste,Aguas someras,2548.880581,2548.880581,0.0,1596.328827,1596.328827,0.0,0.0,0.0
03/2001,Cuencas del Sureste,Terrestre,519.977772,519.977772,0.0,1765.360694,1613.667173,151.693521,0.0,0.0
02/2001,Cuencas del Sureste,Aguas someras,2533.393288,2533.393288,0.0,1586.613815,1586.613815,0.0,0.0,0.0
02/2001,Cuencas del Sureste,Terrestre,521.883802,521.883802,0.0,1751.168459,1600.070505,151.097954,0.0,0.0
01/2001,Cuencas del Sureste,Aguas someras,2480.19292,2480.19292,0.0,1556.189636,1556.189636,0.0,0.0,0.0
01/2001,Cuencas del Sureste,Terrestre,526.44328,526.44328,0.0,1753.725994,1606.960508,146.765486,0.0,0.0
12/2000,Cuencas del Sureste,Aguas someras,2426.843855,2426.843855,0.0,1537.218521,1537.218521,0.0,0.0,0.0
12/2000,Cuencas del Sureste,Terrestre,534.079301,534.079301,0.0,1784.401065,1636.85123,147.549835,0.0,0.0
11/2000,Cuencas del Sureste,Aguas someras,2346.481802,2346.481802,0.0,1485.777748,1485.777748,0.0,0.0,0.0
11/2000,Cuencas del Sureste,Terrestre,536.901731,536.901731,0.0,1806.130705,1660.698867,145.431838,0.0,0.0
10/2000,Cuencas del Sureste,Aguas someras,2249.730593,2249.730593,0.0,1430.21348,1430.21348,0.0,0.0,0.0
10/2000,Cuencas del Sureste,Terrestre,529.359103,529.359103,0.0,1809.407403,1664.048684,145.358719,0.0,0.0
09/2000,Cuencas del Sureste,Aguas someras,2555.911597,2555.911597,0.0,1572.966191,1572.966191,0.0,0.0,0.0
09/2000,Cuencas del Sureste,Terrestre,534.296919,534.296919,0.0,1820.399087,1673.207501,147.191586,0.0,0.0
08/2000,Cuencas del Sureste,Aguas someras,2539.886977,2539.886977,0.0,1627.393452,1627.393452,0.0,0.0,0.0
08/2000,Cuencas del Sureste,Terrestre,539.698724,539.698724,0.0,1849.217383,1702.254773,146.96261,0.0,0.0
07/2000,Cuencas del Sureste,Aguas someras,2246.589343,2246.589343,0.0,1442.803741,1442.803741,0.0,0.0,0.0
07/2000,Cuencas del Sureste,Terrestre,546.511797,546.511797,0.0,1869.612473,1727.855922,141.756551,0.0,0.0
06/2000,Cuencas del Sureste,Aguas someras,2418.747831,2418.747831,0.0,1629.777112,1629.777112,0.0,0.0,0.0
06/2000,Cuencas del Sureste,Terrestre,553.944992,553.944992,0.0,1877.180653,1732.885636,144.295017,0.0,0.0
05/2000,Cuencas del Sureste,Aguas someras,2406.413771,2406.413771,0.0,1638.84817,1638.84817,0.0,0.0,0.0
05/2000,Cuencas del Sureste,Terrestre,550.236977,550.236977,0.0,1885.021891,1734.87847,150.143421,0.0,0.0
04/2000,Cuencas del Sureste,Aguas someras,2411.693821,2411.693821,0.0,1622.661161,1622.661161,0.0,0.0,0.0
04/2000,Cuencas del Sureste,Terrestre,548.063823,548.063823,0.0,1883.859864,1732.768152,151.091712,0.0,0.0
03/2000,Cuencas del Sureste,Aguas someras,2363.038498,2363.038498,0.0,1576.769697,1576.769697,0.0,0.0,0.0
03/2000,Cuencas del Sureste,Terrestre,551.015495,551.015495,0.0,1908.569994,1756.389634,152.18036,0.0,0.0
02/2000,Cuencas del Sureste,Aguas someras,2262.507862,2262.507862,0.0,1529.823415,1529.823415,0.0,0.0,0.0
02/2000,Cuencas del Sureste,Terrestre,550.132152,550.132152,0.0,1842.546278,1690.207472,152.338806,0.0,0.0
01/2000,Cuencas del Sureste,Aguas someras,2389.875249,2389.875249,0.0,1589.610069,1589.610069,0.0,0.0,0.0
01/2000,Cuencas del Sureste,Terrestre,557.119035,557.119035,0.0,1936.423409,1787.510649,148.91276,0.0,0.0
12/1999,Cuencas del Sureste,Aguas someras,2146.776913,2146.776913,0.0,1524.979152,1524.979152,0.0,0.0,0.0
12/1999,Cuencas del Sureste,Terrestre,565.098355,565.098355,0.0,1956.607844,1804.320273,152.287571,0.0,0.0
11/1999,Cuencas del Sureste,Aguas someras,2208.966649,2208.966649,0.0,1519.330072,1519.330072,0.0,0.0,0.0
11/1999,Cuencas del Sureste,Terrestre,564.180387,564.180387,0.0,1968.072239,1815.36355,152.708689,0.0,0.0
10/1999,Cuencas del Sureste,Aguas someras,2133.198654,2133.198654,0.0,1511.544645,1511.544645,0.0,0.0,0.0
10/1999,Cuencas del Sureste,Terrestre,559.050812,559.050812,0.0,1983.704846,1836.79378,146.911066,0.0,0.0
09/1999,Cuencas del Sureste,Aguas someras,2201.167507,2201.167507,0.0,1518.111011,1518.111011,0.0,0.0,0.0
09/1999,Cuencas del Sureste,Terrestre,574.106946,574.106946,0.0,1987.439864,1840.518414,146.92145,0.0,0.0
08/1999,Cuencas del Sureste,Aguas someras,2179.168167,2179.168167,0.0,1506.70816,1506.70816,0.0,0.0,0.0
08/1999,Cuencas del Sureste,Terrestre,579.534866,579.534866,0.0,2000.0281,1845.631978,154.396122,0.0,0.0
07/1999,Cuencas del Sureste,Aguas someras,2246.56662,2246.56662,0.0,1576.624636,1576.624636,0.0,0.0,0.0
07/1999,Cuencas del Sureste,Terrestre,583.741529,583.741529,0.0,2006.34678,1846.958597,159.388183,0.0,0.0
06/1999,Cuencas del Sureste,Aguas someras,2126.65686,2126.65686,0.0,1453.996426,1453.996426,0.0,0.0,0.0
06/1999,Cuencas del Sureste,Terrestre,583.96097,583.96097,0.0,1994.342714,1831.864569,162.478145,0.0,0.0
05/1999,Cuencas del Sureste,Aguas someras,2247.572584,2247.572584,0.0,1583.483999,1583.483999,0.0,0.0,0.0
05/1999,Cuencas del Sureste,Terrestre,588.059978,588.059978,0.0,2015.673582,1855.527192,160.14639,0.0,0.0
04/1999,Cuencas del Sureste,Aguas someras,2208.654674,2208.654674,0.0,1625.069857,1625.069857,0.0,0.0,0.0
04/1999,Cuencas del Sureste,Terrestre,593.564026,593.564026,0.0,2012.105813,1851.664878,160.440935,0.0,0.0
03/1999,Cuencas del Sureste,Aguas someras,2365.40752,2365.40752,0.0,1652.032907,1652.032907,0.0,0.0,0.0
03/1999,Cuencas del Sureste,Terrestre,595.914321,595.914321,0.0,2018.736803,1853.59516,165.141643,0.0,0.0
02/1999,Cuencas del Sureste,Aguas someras,2336.037111,2336.037111,0.0,1629.484441,1629.484441,0.0,0.0,0.0
02/1999,Cuencas del Sureste,Terrestre,592.533758,592.533758,0.0,2001.768906,1836.307206,165.4617,0.0,0.0
01/1999,Cuencas del Sureste,Aguas someras,2456.573706,2456.573706,0.0,1736.273193,1736.273193,0.0,0.0,0.0
01/1999,Cuencas del Sureste,Terrestre,595.632703,595.632703,0.0,2001.750424,1834.601462,167.148962,0.0,0.0
12/1998,Cuencas del Sureste,Aguas someras,2408.975141,2408.975141,0.0,1733.541757,1733.541757,0.0,0.0,0.0
12/1998,Cuencas del Sureste,Terrestre,607.678476,607.678476,0.0,2031.956324,1861.810609,170.145715,0.0,0.0
11/1998,Cuencas del Sureste,Aguas someras,2443.481002,2443.481002,0.0,1703.726672,1703.726672,0.0,0.0,0.0
11/1998,Cuencas del Sureste,Terrestre,612.414349,612.414349,0.0,2074.593467,1901.926833,172.666634,0.0,0.0
10/1998,Cuencas del Sureste,Aguas someras,2091.375949,2091.375949,0.0,1498.564436,1498.564436,0.0,0.0,0.0
10/1998,Cuencas del Sureste,Terrestre,606.920655,606.920655,0.0,2069.851858,1891.785103,178.066755,0.0,0.0
09/1998,Cuencas del Sureste,Aguas someras,2186.707465,2186.707465,0.0,1558.203626,1558.203626,0.0,0.0,0.0
09/1998,Cuencas del Sureste,Terrestre,620.741411,620.741411,0.0,2121.608457,1940.395742,181.212715,0.0,0.0
08/1998,Cuencas del Sureste,Aguas someras,2331.145152,2331.145152,0.0,1670.819576,1670.819576,0.0,0.0,0.0
08/1998,Cuencas del Sureste,Terrestre,623.451473,623.451473,0.0,2104.416541,1923.611236,180.805305,0.0,0.0
07/1998,Cuencas del Sureste,Aguas someras,2409.414612,2409.414612,0.0,1683.527411,1683.527411,0.0,0.0,0.0
07/1998,Cuencas del Sureste,Terrestre,611.782674,611.782674,0.0,2079.470114,1904.237514,175.2326,0.0,0.0
06/1998,Cuencas del Sureste,Aguas someras,2339.928041,2339.928041,0.0,1694.547295,1694.547295,0.0,0.0,0.0
06/1998,Cuencas del Sureste,Terrestre,609.293552,609.293552,0.0,2043.279532,1868.322037,174.957495,0.0,0.0
05/1998,Cuencas del Sureste,Aguas someras,2439.923186,2439.923186,0.0,1748.193275,1748.193275,0.0,0.0,0.0
05/1998,Cuencas del Sureste,Terrestre,608.604702,608.604702,0.0,2016.792799,1836.081302,180.711497,0.0,0.0
04/1998,Cuencas del Sureste,Aguas someras,2423.369997,2423.369997,0.0,1744.383153,1744.383153,0.0,0.0,0.0
04/1998,Cuencas del Sureste,Terrestre,616.898759,616.898759,0.0,2074.207553,1889.009604,185.197949,0.0,0.0
03/1998,Cuencas del Sureste,Aguas someras,2435.24582,2435.24582,0.0,1758.085783,1758.085783,0.0,0.0,0.0
03/1998,Cuencas del Sureste,Terrestre,621.501228,621.501228,0.0,2083.483672,1896.928116,186.555556,0.0,0.0
02/1998,Cuencas del Sureste,Aguas someras,2419.259252,2419.259252,0.0,1741.993728,1741.993728,0.0,0.0,0.0
02/1998,Cuencas del Sureste,Terrestre,620.008947,620.008947,0.0,2051.749144,1867.607167,184.141977,0.0,0.0
01/1998,Cuencas del Sureste,Aguas someras,2362.658594,2362.658594,0.0,1698.885713,1698.885713,0.0,0.0,0.0
01/1998,Cuencas del Sureste,Terrestre,621.055667,621.055667,0.0,2045.619438,1861.307832,184.311606,0.0,0.0
12/1997,Cuencas del Sureste,Aguas someras,2331.305036,2331.305036,0.0,1671.268501,1671.268501,0.0,0.0,0.0
12/1997,Cuencas del Sureste,Terrestre,624.044537,624.044537,0.0,2059.044221,1870.096085,188.948136,0.0,0.0
11/1997,Cuencas del Sureste,Aguas someras,2360.254998,2360.254998,0.0,1653.935588,1653.935588,0.0,0.0,0.0
11/1997,Cuencas del Sureste,Terrestre,625.020994,625.020994,0.0,2053.151386,1862.311656,190.83973,0.0,0.0
10/1997,Cuencas del Sureste,Aguas someras,2365.198352,2365.198352,0.0,1685.888115,1685.888115,0.0,0.0,0.0
10/1997,Cuencas del Sureste,Terrestre,622.413244,622.413244,0.0,2046.439039,1856.621112,189.817927,0.0,0.0
09/1997,Cuencas del Sureste,Aguas someras,2385.228017,2385.228017,0.0,1703.445987,1703.445987,0.0,0.0,0.0
09/1997,Cuencas del Sureste,Terrestre,620.383944,620.383944,0.0,2063.761981,1871.887838,191.874143,0.0,0.0
08/1997,Cuencas del Sureste,Aguas someras,2363.999598,2363.999598,0.0,1694.349487,1694.349487,0.0,0.0,0.0
08/1997,Cuencas del Sureste,Terrestre,616.261421,616.261421,0.0,2061.991165,1868.334502,193.656663,0.0,0.0
07/1997,Cuencas del Sureste,Aguas someras,2315.397523,2315.397523,0.0,1661.202021,1661.202021,0.0,0.0,0.0
07/1997,Cuencas del Sureste,Terrestre,618.472387,618.472387,0.0,2034.837337,1843.143495,191.693842,0.0,0.0
06/1997,Cuencas del Sureste,Aguas someras,2292.077758,2292.077758,0.0,1638.840559,1638.840559,0.0,0.0,0.0
06/1997,Cuencas del Sureste,Terrestre,615.403053,615.403053,0.0,2007.515084,1816.282428,191.232656,0.0,0.0
05/1997,Cuencas del Sureste,Aguas someras,2264.00945,2264.00945,0.0,1639.25621,1639.25621,0.0,0.0,0.0
05/1997,Cuencas del Sureste,Terrestre,624.199751,624.199751,0.0,2040.06153,1842.873485,197.188045,0.0,0.0
04/1997,Cuencas del Sureste,Aguas someras,2222.826853,2222.826853,0.0,1603.973479,1603.973479,0.0,0.0,0.0
04/1997,Cuencas del Sureste,Terrestre,623.460995,623.460995,0.0,2055.284671,1854.62507,200.659601,0.0,0.0
03/1997,Cuencas del Sureste,Aguas someras,2241.572313,2241.572313,0.0,1628.832592,1628.832592,0.0,0.0,0.0
03/1997,Cuencas del Sureste,Terrestre,627.651556,627.651556,0.0,2056.210205,1866.766187,189.444018,0.0,0.0
02/1997,Cuencas del Sureste,Aguas someras,2236.085225,2236.085225,0.0,1593.374465,1593.374465,0.0,0.0,0.0
02/1997,Cuencas del Sureste,Terrestre,631.966757,631.966757,0.0,2039.478365,1858.238874,181.239491,0.0,0.0
01/1997,Cuencas del Sureste,Aguas someras,2206.651954,2206.651954,0.0,1601.602307,1601.602307,0.0,0.0,0.0
01/1997,Cuencas del Sureste,Terrestre,631.648093,631.648093,0.0,2023.203729,1829.851091,193.352638,0.0,0.0
12/1996,Cuencas del Sureste,Aguas someras,2168.874602,2168.874602,0.0,1565.592278,1565.592278,0.0,0.0,0.0
12/1996,Cuencas del Sureste,Terrestre,633.083188,633.083188,0.0,1996.637648,1803.617684,193.019964,0.0,0.0
11/1996,Cuencas del Sureste,Aguas someras,2136.231609,2136.231609,0.0,1536.27961,1536.27961,0.0,0.0,0.0
11/1996,Cuencas del Sureste,Terrestre,624.173964,624.173964,0.0,1955.47904,1763.179079,192.299961,0.0,0.0
10/1996,Cuencas del Sureste,Aguas someras,2131.022588,2131.022588,0.0,1542.694588,1542.694588,0.0,0.0,0.0
10/1996,Cuencas del Sureste,Terrestre,627.876446,627.876446,0.0,1964.41265,1766.489859,197.922791,0.0,0.0
09/1996,Cuencas del Sureste,Aguas someras,2140.844551,2140.844551,0.0,1557.748221,1557.748221,0.0,0.0,0.0
09/1996,Cuencas del Sureste,Terrestre,621.442301,621.442301,0.0,1901.668143,1705.526574,196.141569,0.0,0.0
08/1996,Cuencas del Sureste,Aguas someras,2122.537649,2122.537649,0.0,1543.859401,1543.859401,0.0,0.0,0.0
08/1996,Cuencas del Sureste,Terrestre,608.377253,608.377253,0.0,1586.732059,1385.926303,200.805756,0.0,0.0
07/1996,Cuencas del Sureste,Aguas someras,2144.265861,2144.265861,0.0,1581.787359,1581.787359,0.0,0.0,0.0
07/1996,Cuencas del Sureste,Terrestre,628.261746,628.261746,0.0,1980.99655,1774.826617,206.169933,0.0,0.0
06/1996,Cuencas del Sureste,Aguas someras,2150.185111,2150.185111,0.0,1594.96553,1594.96553,0.0,0.0,0.0
06/1996,Cuencas del Sureste,Terrestre,630.665668,630.665668,0.0,2091.001911,1879.813818,211.188093,0.0,0.0
05/1996,Cuencas del Sureste,Aguas someras,2146.160311,2146.160311,0.0,1591.733791,1591.733791,0.0,0.0,0.0
05/1996,Cuencas del Sureste,Terrestre,630.241002,630.241002,0.0,2087.238595,1873.956263,213.282332,0.0,0.0
04/1996,Cuencas del Sureste,Aguas someras,2126.133546,2126.133546,0.0,1567.456814,1567.456814,0.0,0.0,0.0
04/1996,Cuencas del Sureste,Terrestre,628.980418,628.980418,0.0,2084.828165,1873.45615,211.372015,0.0,0.0
03/1996,Cuencas del Sureste,Aguas someras,2139.516658,2139.516658,0.0,1591.792689,1591.792689,0.0,0.0,0.0
03/1996,Cuencas del Sureste,Terrestre,631.922001,631.922001,0.0,2077.535668,1878.301532,199.234136,0.0,0.0
02/1996,Cuencas del Sureste,Aguas someras,2115.126572,2115.126572,0.0,1556.394957,1556.394957,0.0,0.0,0.0
02/1996,Cuencas del Sureste,Terrestre,632.487319,632.487319,0.0,2101.021132,1890.733659,210.287473,0.0,0.0
01/1996,Cuencas del Sureste,Aguas someras,2064.219028,2064.219028,0.0,1521.085201,1521.085201,0.0,0.0,0.0
01/1996,Cuencas del Sureste,Terrestre,635.105255,635.105255,0.0,2055.13307,1866.511068,188.622002,0.0,0.0
12/1995,Cuencas del Sureste,Aguas someras,2038.71041,2038.71041,0.0,1454.507109,1454.507109,0.0,0.0,0.0
12/1995,Cuencas del Sureste,Terrestre,626.912934,626.912934,0.0,2030.85955,1838.061059,192.798491,0.0,0.0
11/1995,Cuencas del Sureste,Aguas someras,1839.751928,1839.751928,0.0,1336.879742,1336.879742,0.0,0.0,0.0
11/1995,Cuencas del Sureste,Terrestre,619.717009,619.717009,0.0,2009.244937,1813.427486,195.817451,0.0,0.0
10/1995,Cuencas del Sureste,Aguas someras,1193.642344,1193.642344,0.0,920.723581,920.723581,0.0,0.0,0.0
10/1995,Cuencas del Sureste,Terrestre,609.225658,609.225658,0.0,1970.306609,1775.542938,194.763671,0.0,0.0
