COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,,,,,
PRODUCCION POR ASIGNACION,,,,,,,,,,,,
Produccion mensual,,,,,,,,,,,,
Datos a enero - 2025.,,,,,,,,,,,,
Notas: Las unidades corresponden a Miles de barriles diarios (Mbd) y Millones de pies cúbicos diarios (MMpcd).,,,,,,,,,,,,
El nombre de la asignación corresponde a la última.,,,,,,,,,,,,
"A partir de 2016 se contabiliza la producción de petróleo a una temperatura de 15.56 grados Celsius, de conformidad",,,,,,,,,,,,
con lo establecido en los Lineamientos Técnicos en Materia de Medición de Hidrocarburos.,,,,,,,,,,,,
Hidrocarburos líquidos: Se refiere a la suma de petróleo y condensado.,,,,,,,,,,,,
Para información geográfica de las asignaciones visite https://mapa.hidrocarburos.gob.mx,,,,,,,,,,,,
,,,,,,,,,,,,
FECHA,ASIGNACION,NOMBRE,UBICACION,CUENCA,HIDROCARBUROS_LIQUIDOS_MBD,PETROLEO_MBD,CONDENSADO_MBD,GAS_MMPCD,GAS_ASOC_MMPCD,GAS_NASOC_MMPCD,NITROGENO_MMPCD,AGUA_MBD
02/2016,A-0338,A-0338-3M - Campo Tintal,Terrestre,Cuencas del Sureste,0.911188794,0.911188794,0.0,0.564623371,0.564623371,0.0,0.013494,0.0062898
02/2016,A-0339,AE-0339-2M - Campo Tiumut,Terrestre,Cuencas del Sureste,0.407169848,0.407169848,0.0,1.279876937,1.279876937,0.0,0.024714,0.0188694
02/2016,A-0340,A-0340-M - Campo Tizón,Terrestre,Cuencas del Sureste,29.330007265,29.330007265,0.0,165.640924932,165.640924932,0.0,0.813296,2.6668752
02/2016,A-0342,A-0342-M - Campo Tokal,Terrestre,Cuencas del Sureste,1.633861696,1.633861696,0.0,2.727054131,2.727054131,0.0,0.005726,0.125796
02/2016,A-0356,A-0356-M - Campo Tupilco,Terrestre,Cuencas del Sureste,6.537318931,6.537318931,0.0,5.008933675,5.008933675,0.0,0.032558,1.149081393
02/2016,A-0359,A-0359 - Campo Usumacinta,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,3.526402852,0.0,3.526402852,0.004354,0.0
02/2016,A-0372,A-0372-M - Campo Yagual,Terrestre,Cuencas del Sureste,4.368811998,4.368811998,0.0,13.968432025,13.968432025,0.0,0.104763,0.586686516
02/2016,A-0395,AE-0395-2M - Magallanes-Tucán-Pajonal,Terrestre,Cuencas del Sureste,5.707314944,5.707314944,0.0,9.677630199,9.677630199,0.0,0.064942,2.577299761
02/2016,A-0396,A-0396 - Santuario,Terrestre,Cuencas del Sureste,4.512664999,4.512664999,0.0,2.866530973,2.866530973,0.0,0.014332,0.350493685
02/2016,AR-0404,AR-0404-3M - Campo Ayapa,Terrestre,Cuencas del Sureste,0.175496003,0.175496003,0.0,0.173896323,0.173896323,0.0,0.000747,0.188694
02/2016,AR-0408,AR-0408 - Campo Cafeto,Terrestre,Cuencas del Sureste,0.125267328,0.125267328,0.0,0.551509845,0.551509845,0.0,0.001362,0.1509552
02/2016,AR-0413,AR-0413 - Campo Catedral,Terrestre,Cuencas del Sureste,0.012518609,0.012518609,0.0,0.591247498,0.591247498,0.0,0.017087,0.0377388
02/2016,AR-0417,AR-0417 - Campo Cuichapa-Poniente,Terrestre,Cuencas del Sureste,0.545244549,0.545244549,0.0,1.356391319,1.356391319,0.0,0.005112,0.1949838
02/2016,AR-0433,AR-0433 - Campo Malva,Terrestre,Cuencas del Sureste,0.268952016,0.268952016,0.0,2.70954457,2.70954457,0.0,0.057469,1.352307
02/2016,AR-0437,AR-0437 - Campo Moloacán,Terrestre,Cuencas del Sureste,0.523160402,0.523160402,0.0,0.361584423,0.361584423,0.0,0.000738,0.463493195
02/2016,AR-0438,AR-0438 - Campo Mundo Nuevo,Terrestre,Cuencas del Sureste,0.264550806,0.264550806,0.0,2.774545816,2.774545816,0.0,0.045502,1.287456993
02/2016,AR-0465,AR-0465 - Campo Topén,Terrestre,Cuencas del Sureste,0.255039314,0.255039314,0.0,0.727006558,0.727006558,0.0,0.01406,0.029280103
02/2016,AR-0467,AR-0467 - Campo Vernet,Terrestre,Cuencas del Sureste,0.251869649,0.251869649,0.0,0.177950221,0.177950221,0.0,0.000124,0.232722599
02/2016,AR-0468,AR-0468 - Campo Acahual,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,0.561358235,0.0,0.561358235,0.001105,0.0
02/2016,AR-0469,AR-0469 - Campo Viche,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,2.524045153,0.0,2.524045153,0.003836,0.0
02/2016,AR-0470,AR-0470-2M - Campo Arroyo Zanapa,Terrestre,Cuencas del Sureste,0.156806698,0.156806698,0.0,1.72541131,1.72541131,0.0,0.014838,0.009109365
02/2016,AR-0471,AR-0471-2M - Campo La Central,Terrestre,Cuencas del Sureste,0.0,0.0,0.0,0.39300569,0.0,0.39300569,0.006406,0.0
02/2016,A-0399,A-0399-M - Monclova,Terrestre,Sabinas,0.0,0.0,0.0,9.615105475,0.0,9.615105475,0.180304,0.009224951
02/2016,A-0401,A-0401-M - Pirineo,Terrestre,Sabinas,0.0,0.0,0.0,12.370177301,0.0,12.370177301,0.101189,0.134629228
02/2016,A-0037,A-0037-M - Campo Bagre,Aguas someras,Tampico-Misantla,2.001848954,2.001848954,0.0,5.084969542,5.084969542,0.0,0.0,1.515008943
02/2016,A-0065,A-0065-M - Campo Carpa,Aguas someras,Tampico-Misantla,0.948454489,0.948454489,0.0,0.104843957,0.104843957,0.0,0.0,1.246224491
02/2016,A-0189,A-0189-M - Campo Lankahuasa,Aguas someras,Tampico-Misantla,0.0,0.0,0.0,15.850906494,0.0,15.850906494,0.020606,0.0
02/2016,A-0206,A-0206-M - Campo Marsopa,Aguas someras,Tampico-Misantla,0.169434044,0.169434044,0.0,0.045213044,0.045213044,0.0,0.0,0.207000462
02/2016,A-0390,AE-0390-M - Arenque,Aguas someras,Tampico-Misantla,4.0626778,4.0626778,0.0,22.957280357,22.957280357,0.0,0.0,1.815766574
02/2016,A-0002,A-0002-M - Campo Acuatempa,Terrestre,Tampico-Misantla,0.325169533,0.325169533,0.0,0.351452574,0.351452574,0.0,0.003349,0.467496977
02/2016,A-0004,A-0004-3M - Campo Agua Fría,Terrestre,Tampico-Misantla,4.532608172,4.532608172,0.0,25.538232796,25.538232796,0.0,0.0,1.107700566
02/2016,A-0006,A-0006-M - Campo Aguacate,Terrestre,Tampico-Misantla,0.932465769,0.932465769,0.0,0.340168877,0.340168877,0.0,0.147654,0.644719379
02/2016,A-0007,A-0007-M - Campo Ahuatepec,Terrestre,Tampico-Misantla,0.01219742,0.01219742,0.0,0.004824407,0.004824407,0.0,8.7e-05,0.003046302
02/2016,A-0010,A-0010-M - Campo Álamo San Isidro,Terrestre,Tampico-Misantla,0.051818881,0.051818881,0.0,0.022189364,0.022189364,0.0,0.0004,0.071771859
02/2016,A-0055,A-0055-M - Campo Cacahuatengo,Terrestre,Tampico-Misantla,0.000480359,0.000480359,0.0,0.001042801,0.001042801,0.0,0.0,0.000190977
02/2016,A-0074,A-0074-M - Campo Cerro del Carbón,Terrestre,Tampico-Misantla,0.126437722,0.126437722,0.0,0.140290134,0.140290134,0.0,0.001087,0.161135981
02/2016,A-0084,A-0084-M - Campo Chichimantla,Terrestre,Tampico-Misantla,0.074547233,0.074547233,0.0,0.02648891,0.02648891,0.0,0.000216,0.112677501
02/2016,A-0085,A-0085-M - Campo Chiconcoa,Terrestre,Tampico-Misantla,0.005327321,0.005327321,0.0,0.003552899,0.003552899,0.0,1.1e-05,0.102266455
02/2016,A-0094,A-0094-3M - Campo Coapechaca,Terrestre,Tampico-Misantla,7.150213633,7.150213633,0.0,22.647632404,22.647632404,0.0,0.157252,3.564574118
02/2016,A-0100,A-0100-M - Campo Copal,Terrestre,Tampico-Misantla,0.110689468,0.110689468,0.0,0.106127343,0.106127343,0.0,0.00035,0.195771976
02/2016,A-0103,A-0103-M - Campo Corralillo,Terrestre,Tampico-Misantla,4.204412357,4.204412357,0.0,19.13333469,19.13333469,0.0,1.4e-05,0.849170095
02/2016,A-0107,A-0107-3M - Campo Coyula,Terrestre,Tampico-Misantla,1.030564843,1.030564843,0.0,3.959888922,3.959888922,0.0,0.059978,0.21103612
02/2016,A-0128,A-0128-M - Campo Escobal,Terrestre,Tampico-Misantla,1.633711621,1.633711621,0.0,7.508942818,7.508942818,0.0,0.051811,0.251782377
02/2016,A-0132,A-0132-M - Campo Ezequiel Ordóñez,Terrestre,Tampico-Misantla,0.322766925,0.322766925,0.0,0.223804545,0.223804545,0.0,0.00173,0.500086768
02/2016,A-0152,A-0152-M - Campo Horcón,Terrestre,Tampico-Misantla,0.05312938,0.05312938,0.0,0.086155928,0.086155928,0.0,0.001257,0.16043652
02/2016,A-0165,A-0165-M - Campo Jiliapa,Terrestre,Tampico-Misantla,0.745675378,0.745675378,0.0,0.437846646,0.437846646,0.0,0.003905,0.745963799
02/2016,A-0215,A-0215-M - Campo Mesa Cerrada,Terrestre,Tampico-Misantla,0.057726155,0.057726155,0.0,0.067195177,0.067195177,0.0,0.000549,0.063487003
02/2016,A-0216,A-0216-2M - Campo Miahuapán,Terrestre,Tampico-Misantla,0.225120803,0.225120803,0.0,0.257889455,0.257889455,0.0,0.001629,0.257086014
02/2016,A-0227,A-0227-M - Campo Moralillo,Terrestre,Tampico-Misantla,0.233127835,0.233127835,0.0,0.192992269,0.192992269,0.0,0.006285,0.223033748
02/2016,A-0228,A-0228-M - Campo Mozutla,Terrestre,Tampico-Misantla,0.118006456,0.118006456,0.0,0.02549349,0.02549349,0.0,0.00048,0.0
02/2016,A-0229,A-0229-M - Campo Muro,Terrestre,Tampico-Misantla,0.126110665,0.126110665,0.0,0.089333639,0.089333639,0.0,0.000435,0.122906928
02/2016,A-0243,A-0243-M - Campo Ocotepec,Terrestre,Tampico-Misantla,0.199779091,0.199779091,0.0,0.090590996,0.090590996,0.0,0.000861,0.331537888
02/2016,A-0255,A-0255-M - Campo Palo Blanco,Terrestre,Tampico-Misantla,0.048570832,0.048570832,0.0,0.054552485,0.054552485,0.0,0.0,0.012930187
02/2016,A-0262,A-0262-M - Campo Papantla,Terrestre,Tampico-Misantla,0.186523841,0.186523841,0.0,0.062965788,0.062965788,0.0,0.000757,0.234162048
02/2016,A-0280,A-0280-3M - Campo Poza Rica,Terrestre,Tampico-Misantla,7.771198696,7.771198696,0.0,11.838353119,11.838353119,0.0,0.144505,19.629884241
02/2016,A-0286,A-0286-M - Campo Rancho Nuevo,Terrestre,Tampico-Misantla,0.653645524,0.653645524,0.0,0.333868919,0.333868919,0.0,0.008463,0.469926965
02/2016,A-0298,A-0298-M - Campo San Diego Chiconcillo,Terrestre,Tampico-Misantla,0.129617508,0.129617508,0.0,0.151860472,0.151860472,0.0,0.01073,0.154001715
02/2016,A-0301,A-0301-M - Campo Santa Águeda,Terrestre,Tampico-Misantla,1.238610568,1.238610568,0.0,0.403835233,0.403835233,0.0,0.004329,1.403093881
02/2016,A-0315,A-0315-M - Campo Solís Tierra Amarilla,Terrestre,Tampico-Misantla,0.162397919,0.162397919,0.0,0.085305875,0.085305875,0.0,0.006824,0.172585893
02/2016,A-0319,A-0319-M - Campo Sur Chinampa Norte de Amatlán,Terrestre,Tampico-Misantla,0.777484897,0.777484897,0.0,0.384789059,0.384789059,0.0,0.0199,0.282344903
02/2016,A-0320,A-0320-M - Campo Sur de Amatlán,Terrestre,Tampico-Misantla,0.762328339,0.762328339,0.0,0.400632709,0.400632709,0.0,0.075943,0.329999105
02/2016,A-0321,A-0321-M - Campo Tajín,Terrestre,Tampico-Misantla,4.174855071,4.174855071,0.0,20.966771573,20.966771573,0.0,0.0,2.747538259
02/2016,A-0323,A-0323-M - Campo Tamaulipas Constituciones,Terrestre,Tampico-Misantla,10.051051981,10.051051981,0.0,13.01431099,13.01431099,0.0,0.259973,7.714742037
02/2016,A-0330,A-0330-M - Campo Tepetate Norte Chinampa,Terrestre,Tampico-Misantla,0.172455066,0.172455066,0.0,0.094094097,0.094094097,0.0,0.010463,0.09799804
02/2016,A-0336,A-0336-M - Campo Tihuatlán,Terrestre,Tampico-Misantla,0.02009729,0.02009729,0.0,0.002503338,0.002503338,0.0,2.3e-05,0.052884403
02/2016,A-0347,A-0347-M - Campo Toteco Cerro Azul,Terrestre,Tampico-Misantla,1.238532598,1.238532598,0.0,0.798014777,0.798014777,0.0,0.133472,0.606963632
02/2016,A-0349,A-0349-M - Campo Tres Hermanos,Terrestre,Tampico-Misantla,1.018560136,1.018560136,0.0,5.105813151,5.105813151,0.0,0.130847,1.254409607
02/2016,A-0370,A-0370-M - Campo Xocotla,Terrestre,Tampico-Misantla,0.012070611,0.012070611,0.0,0.002824035,0.002824035,0.0,2.6e-05,0.082255727
02/2016,A-0376,A-0376-M - Campo Zacamixtle,Terrestre,Tampico-Misantla,0.040940362,0.040940362,0.0,0.017776774,0.017776774,0.0,0.001023,0.010622043
02/2016,A-0381,AE-0381-4M - Pitepec,Terrestre,Tampico-Misantla,0.109114541,0.109114541,0.0,0.113573111,0.113573111,0.0,0.002011,0.011500553
02/2016,A-0382,AE-0382-4M - Amatitlán,Terrestre,Tampico-Misantla,0.018687682,0.018687682,0.0,0.021365047,0.021365047,0.0,0.000287,0.000158142
02/2016,A-0385,AE-0385-4M - Soledad,Terrestre,Tampico-Misantla,3.369768327,3.369768327,0.0,7.735052763,7.735052763,0.0,0.092372,0.36027287
02/2016,A-0386,AE-0386-4M - Miahuapán,Terrestre,Tampico-Misantla,0.24032324,0.24032324,0.0,0.19308857,0.19308857,0.0,0.015281,0.195674729
02/2016,A-0387,AE-0387-3M - Humapa,Terrestre,Tampico-Misantla,0.958557439,0.958557439,0.0,2.924728877,2.924728877,0.0,0.0,0.236729049
02/2016,A-0388,AE-0388-2M - Miquetla,Terrestre,Tampico-Misantla,1.871170349,1.871170349,0.0,4.071927823,4.071927823,0.0,0.003146,0.393453535
02/2016,A-0389,AE-0389-M - Altamira,Terrestre,Tampico-Misantla,1.786783769,1.786783769,0.0,0.068689648,0.068689648,0.0,0.000348,0.573096859
02/2016,A-0391,AE-0391-M - Ébano,Terrestre,Tampico-Misantla,11.581957133,11.581957133,0.0,0.960465745,0.960465745,0.0,0.018828,1.53419526
02/2016,A-0392,AE-0392-M - Pánuco,Terrestre,Tampico-Misantla,2.441202033,2.441202033,0.0,7.545712036,7.545712036,0.0,0.033995,1.082054647
02/2016,A-0393,A-0393-M - San Andrés,Terrestre,Tampico-Misantla,2.305753997,2.305753997,0.0,9.273257945,9.273257945,0.0,0.08485,7.679301503
02/2016,A-0394,A-0394-M - Tierra Blanca,Terrestre,Tampico-Misantla,1.315344504,1.315344504,0.0,0.801440114,0.801440114,0.0,0.028034,1.668286566
02/2016,AR-0005,AR-0005-2M - Campo Agua Nacida,Terrestre,Tampico-Misantla,0.621840692,0.621840692,0.0,1.057566811,1.057566811,0.0,0.0023,0.249752221
02/2016,AR-0106,AR-0106-2M - Campo Coyotes,Terrestre,Tampico-Misantla,0.86141675,0.86141675,0.0,1.283944201,1.283944201,0.0,0.021448,0.288001731
02/2016,AR-0266,AR-0266-M - Campo Pastoría,Terrestre,Tampico-Misantla,0.016235466,0.016235466,0.0,0.056085817,0.056085817,0.0,0.000947,0.005569088
02/2016,AR-0406,AR-0406 - Campo Barcodón,Terrestre,Tampico-Misantla,0.301228012,0.301228012,0.0,0.174427599,0.174427599,0.0,0.001972,0.546005606
02/2016,AR-0416,AR-0416-2M - Campo Coyol,Terrestre,Tampico-Misantla,0.301202977,0.301202977,0.0,1.04771849,1.04771849,0.0,3.4e-05,0.097413724
02/2016,AR-0420,AR-0420-3M - Campo Furbero,Terrestre,Tampico-Misantla,3.748143907,3.748143907,0.0,11.973984251,11.973984251,0.0,0.0,1.869528478
02/2016,AR-0421,AR-0421 - Campo Gran Morelos,Terrestre,Tampico-Misantla,0.002389996,0.002389996,0.0,0.000649151,0.000649151,0.0,5e-06,0.060243896
02/2016,AR-0423,AR-0423 - Campo Gutiérrez Zamora,Terrestre,Tampico-Misantla,0.039874063,0.039874063,0.0,0.014781186,0.014781186,0.0,6.2e-05,0.112021337
02/2016,AR-0424,AR-0424 - Campo Hallazgo,Terrestre,Tampico-Misantla,0.426219725,0.426219725,0.0,1.321773123,1.321773123,0.0,0.010825,1.146699518
02/2016,AR-0426,AR-0426-3M - Campo Humapa,Terrestre,Tampico-Misantla,1.027738185,1.027738185,0.0,4.649747921,4.649747921,0.0,0.0,0.324909798
02/2016,AR-0435,AR-0435 - Campo Miguel Hidalgo,Terrestre,Tampico-Misantla,0.023410535,0.023410535,0.0,0.493588522,0.493588522,0.0,0.007581,0.170470931
02/2016,AR-0449,AR-0449-M - Campo Presidente Alemán,Terrestre,Tampico-Misantla,3.74908728,3.74908728,0.0,5.365263785,5.365263785,0.0,0.0,0.775646
02/2016,AR-0450,AR-0450-M - Campo Presidente Alemán PR,Terrestre,Tampico-Misantla,0.100719037,0.100719037,0.0,0.107624466,0.107624466,0.0,0.0,0.033183048
02/2016,AR-0451,AR-0451-2M - Campo Remolino,Terrestre,Tampico-Misantla,2.223054348,2.223054348,0.0,3.360016906,3.360016906,0.0,0.0,0.209674928
02/2016,AR-0453,AR-0453 - Campo Riachuelo,Terrestre,Tampico-Misantla,0.137520805,0.137520805,0.0,0.215013107,0.215013107,0.0,0.00176,0.407550643
02/2016,AR-0502,AR-0502-M - Campo Pital y Mozutla,Terrestre,Tampico-Misantla,0.017038882,0.017038882,0.0,0.003314444,0.003314444,0.0,2e-05,0.15745441
02/2016,A-0016,A-0016-M - Campo Angostura,Terrestre,Veracruz,0.465748813,0.465748813,0.0,0.085681538,0.085681538,0.0,0.001979,0.9513103
02/2016,A-0018,A-0018-M - Campo Apértura,Terrestre,Veracruz,0.0,0.0,0.0,6.023889376,0.0,6.023889376,0.0,0.060999741
02/2016,A-0025,A-0025-M - Campo Aris,Terrestre,Veracruz,0.0,0.0,0.0,8.017657018,0.0,8.017657018,0.002107,0.39886161
02/2016,A-0026,A-0026-M - Campo Arquimia,Terrestre,Veracruz,0.0,0.0,0.0,0.154281097,0.0,0.154281097,0.0002,0.165311995
02/2016,A-0040,A-0040-M - Campo Barajas,Terrestre,Veracruz,0.0,0.0,0.0,0.514700318,0.0,0.514700318,0.001029,0.060004774
02/2016,A-0045,A-0045-M - Campo Bedel,Terrestre,Veracruz,4.119371568,4.119371568,0.0,1.449895455,1.449895455,0.0,0.0,0.029218498
02/2016,A-0071,A-0071-M - Campo Cauchy,Terrestre,Veracruz,0.0,0.0,0.0,143.754225493,0.0,143.754225493,0.0,0.890914632
02/2016,A-0079,A-0079-M - Campo Chancarro,Terrestre,Veracruz,0.0,0.0,0.0,5.668190394,0.0,5.668190394,0.008502,0.0
02/2016,A-0097,A-0097-M - Campo Cocuite,Terrestre,Veracruz,0.0,0.0,0.0,3.112551758,0.0,3.112551758,0.010893,0.57300015
02/2016,A-0101,A-0101-M - Campo Cópite,Terrestre,Veracruz,0.0,0.0,0.0,4.498839909,0.0,4.498839909,0.0,0.022999911
02/2016,A-0122,A-0122-M - Campo Eltreinta,Terrestre,Veracruz,3.642894348,3.642894348,0.0,5.892124404,5.892124404,0.0,0.050672,0.012938574
02/2016,A-0129,A-0129-M - Campo Espejo,Terrestre,Veracruz,0.0,0.0,0.0,2.239163972,0.0,2.239163972,0.001567,0.0
02/2016,A-0140,A-0140-M - Campo Gasífero,Terrestre,Veracruz,4.37103362,4.37103362,0.0,59.990985049,9.021146691,50.969838358,0.209968,0.148966287
02/2016,A-0171,A-0171-M - Campo Kabuki,Terrestre,Veracruz,0.0,0.0,0.0,8.270083227,0.0,8.270083227,0.0,0.202284793
02/2016,A-0179,A-0179-M - Campo Kibo,Terrestre,Veracruz,0.0,0.0,0.0,0.649013118,0.0,0.649013118,0.002531,0.005826154
02/2016,A-0193,A-0193-M - Campo Lizamba,Terrestre,Veracruz,0.0,0.0,0.0,26.027585421,0.0,26.027585421,0.039041,0.352540267
02/2016,A-0198,A-0198-M - Campo Macuile,Terrestre,Veracruz,0.0,0.0,0.0,3.181422924,0.0,3.181422924,0.015843,0.012817758
02/2016,A-0199,A-0199-M - Campo Madera,Terrestre,Veracruz,0.0,0.0,0.0,0.378180333,0.0,0.378180333,0.000869,0.023999989
02/2016,A-0208,A-0208-M - Campo Mata Pionche,Terrestre,Veracruz,0.0,0.0,0.0,4.755341167,0.0,4.755341167,0.0,0.11799531
02/2016,A-0211,A-0211-M - Campo Mecayucan,Terrestre,Veracruz,0.0,0.0,0.0,5.241616814,0.0,5.241616814,0.052416,0.133999792
02/2016,A-0218,A-0218-M - Campo Miralejos,Terrestre,Veracruz,0.0,0.0,0.0,1.530279248,0.0,1.530279248,0.0,0.00465495
02/2016,A-0241,A-0241-M - Campo Obertura,Terrestre,Veracruz,0.0,0.0,0.0,1.705378212,0.0,1.705378212,0.000682,0.023119655
02/2016,A-0261,A-0261-M - Campo Papán,Terrestre,Veracruz,0.0,0.0,0.0,32.953763587,0.0,32.953763587,0.075793,0.391054327
02/2016,A-0269,A-0269-M - Campo Perdiz,Terrestre,Veracruz,1.314224331,1.314224331,0.0,1.10598022,1.10598022,0.0,0.0,3.870272394
02/2016,A-0285,A-0285-M - Campo Rabel,Terrestre,Veracruz,0.0,0.0,0.0,13.0285486,0.0,13.0285486,0.019542,0.276482531
02/2016,A-0290,A-0290-M - Campo Rincón Pacheco,Terrestre,Veracruz,0.0,0.0,0.0,0.815519661,0.0,0.815519661,0.00424,0.0
02/2016,A-0299,A-0299-M - Campo San Pablo,Terrestre,Veracruz,0.0,0.0,0.0,0.689425567,0.0,0.689425567,0.0,0.00752816
02/2016,A-0367,A-0367-M - Campo Vistoso,Terrestre,Veracruz,0.0,0.0,0.0,1.953592836,0.0,1.953592836,0.001953,0.019310297
03/2016,A-0019,A-0019-M - Campo Árabe,Terrestre,Burgos,0.0,0.0,0.0,1.079755927,0.0,1.079755927,0.002807,0.028928624
03/2016,A-0022,A-0022-M - Campo Arcabúz,Terrestre,Burgos,0.0,0.0,0.0,38.193258933,0.0,38.193258933,0.042012,0.210611182
03/2016,A-0023,A-0023-M - Campo Arcos,Terrestre,Burgos,0.0,0.0,0.0,22.587106194,0.0,22.587106194,0.020328,0.175957833
03/2016,A-0041,A-0041-M - Campo Barunda,Terrestre,Burgos,0.0,0.0,0.0,0.528693064,0.0,0.528693064,0.000634,0.00269534
03/2016,A-0044,A-0044-M - Campo Bayo,Terrestre,Burgos,0.0,0.0,0.0,5.776363526,0.0,5.776363526,0.014513,0.004568662
03/2016,A-0054,A-0054-M - Campo Cabeza,Terrestre,Burgos,0.0,0.0,0.0,3.989193992,0.0,3.989193992,0.014361,0.048555866
03/2016,A-0060,A-0060-M - Campo Cañón,Terrestre,Burgos,0.0,0.0,0.0,8.257809084,0.0,8.257809084,0.017341,0.545632072
03/2016,A-0072,A-0072-M - Campo Caudaloso,Terrestre,Burgos,0.0,0.0,0.0,4.153748156,0.0,4.153748156,0.004153,0.051202391
03/2016,A-0081,A-0081-M - Campo Chapul,Terrestre,Burgos,0.0,0.0,0.0,18.22305119,0.0,18.22305119,0.094759,0.17504556
03/2016,A-0098,A-0098-M - Campo Comitas,Terrestre,Burgos,0.0,0.0,0.0,38.409078855,0.0,38.409078855,0.211249,0.732701144
03/2016,A-0109,A-0109-M - Campo Cuatro Milpas,Terrestre,Burgos,0.0,0.0,0.0,15.701196616,0.0,15.701196616,0.054954,0.048959565
03/2016,A-0110,A-0110-M - Campo Cucaña,Terrestre,Burgos,0.0,0.0,0.0,0.934230508,0.0,0.934230508,0.002896,0.000328143
03/2016,A-0111,A-0111-M - Campo Cuervito,Terrestre,Burgos,0.0,0.0,0.0,2.98839597,0.0,2.98839597,0.010459,0.017242763
03/2016,A-0112,A-0112-M - Campo Cuitláhuac,Terrestre,Burgos,0.0,0.0,0.0,72.897081713,0.0,72.897081713,0.189532,1.877751513
03/2016,A-0113,A-0113-M - Campo Culebra,Terrestre,Burgos,0.0,0.0,0.0,56.33935483,0.0,56.33935483,0.078469,0.39101365
03/2016,A-0116,A-0116-M - Campo Dragón,Terrestre,Burgos,0.0,0.0,0.0,2.812839218,0.0,2.812839218,0.002531,0.011525655
03/2016,A-0117,A-0117-M - Campo Dulce,Terrestre,Burgos,0.0,0.0,0.0,2.262673884,0.0,2.262673884,0.003846,0.099631941
03/2016,A-0124,A-0124-M - Campo Emú,Terrestre,Burgos,0.0,0.0,0.0,2.316922806,0.0,2.316922806,0.002085,0.038845788
03/2016,A-0126,A-0126-M - Campo Enlace,Terrestre,Burgos,0.0,0.0,0.0,3.304005456,0.0,3.304005456,0.004956,0.001433207
03/2016,A-0135,A-0135-M - Campo Fronterizo,Terrestre,Burgos,0.0,0.0,0.0,0.286889665,0.0,0.286889665,0.002261,0.0
03/2016,A-0136,A-0136-M - Campo Fundador,Terrestre,Burgos,0.0,0.0,0.0,33.095362568,0.0,33.095362568,0.023166,0.562600253
03/2016,A-0137,A-0137-M - Campo Galia,Terrestre,Burgos,0.0,0.0,0.0,0.540424895,0.0,0.540424895,0.00254,0.037739577
03/2016,A-0139,A-0139-M - Campo Garufa,Terrestre,Burgos,0.0,0.0,0.0,1.971706069,0.0,1.971706069,0.003351,0.293278875
03/2016,A-0143,A-0143-M - Campo General,Terrestre,Burgos,0.0,0.0,0.0,2.501928299,0.0,2.501928299,0.003502,0.010513374
03/2016,A-0155,A-0155-M - Campo Huizache,Terrestre,Burgos,0.0,0.0,0.0,2.7438035,0.0,2.7438035,0.045547,0.308854413
03/2016,A-0164,A-0164-M - Campo Jaujal,Terrestre,Burgos,0.0,0.0,0.0,2.894686047,0.0,2.894686047,0.002894,0.001207718
03/2016,A-0182,A-0182-M - Campo Kriptón,Terrestre,Burgos,0.0,0.0,0.0,9.01834297,0.0,9.01834297,0.013527,0.120316064
03/2016,A-0194,A-0194-M - Campo Lomitas,Terrestre,Burgos,0.0,0.0,0.0,8.939036148,0.0,8.939036148,0.059882,0.173270471
03/2016,A-0223,A-0223-M - Campo Mojarreñas,Terrestre,Burgos,0.0,0.0,0.0,8.017450708,0.0,8.017450708,0.012026,0.06837102
03/2016,A-0225,A-0225-M - Campo Monterrey,Terrestre,Burgos,0.0,0.0,0.0,3.64844583,0.0,3.64844583,0.090116,0.812459576
03/2016,A-0234,A-0234-M - Campo Nejo,Terrestre,Burgos,8.092703063,0.0,8.092703063,195.499553038,0.0,195.499553038,0.918847,8.307059921
03/2016,A-0240,A-0240 - Campo Oasis,Terrestre,Burgos,0.0,0.0,0.0,1.974423339,0.0,1.974423339,0.016782,0.036010886
03/2016,A-0247,A-0247-M - Campo Orozco,Terrestre,Burgos,0.0,0.0,0.0,0.68236244,0.0,0.68236244,0.001501,9.737e-06
03/2016,A-0254,A-0254-M - Campo Palmito,Terrestre,Burgos,0.0,0.0,0.0,28.882399909,0.0,28.882399909,0.210841,0.152826529
03/2016,A-0259,A-0259 - Campo Pandura,Terrestre,Burgos,0.0,0.0,0.0,5.673447195,0.0,5.673447195,0.001702,0.024440448
03/2016,A-0265,A-0265-M - Campo Pascualito,Terrestre,Burgos,0.0,0.0,0.0,1.020466256,0.0,1.020466256,0.009286,8.1394e-05
03/2016,A-0267,A-0267 - Campo Patlache,Terrestre,Burgos,0.0,0.0,0.0,0.79024884,0.0,0.79024884,0.001659,0.004862269
03/2016,A-0288,A-0288-M - Campo Reynosa,Terrestre,Burgos,0.0,0.0,0.0,1.511720003,0.0,1.511720003,0.002872,0.032813674
03/2016,A-0302,A-0302-M - Campo Santa Anita,Terrestre,Burgos,0.0,0.0,0.0,5.181380062,0.0,5.181380062,0.009326,0.015249497
